SourceElementKey,BlockfaceName,SideOfStreet,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,PaidParkingRate,ParkingCategory,longitude,latitude
77118,BELL ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,2,Belltown,South,,Paid Parking,122.34517233,47.61432015
76985,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,NW,240,4,Belltown,North,,Paid Parking,122.34662847,47.61518501
35438,SENECA ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,120,4,First Hill,,,Paid Parking,122.32245377,47.61236006
12765,SENECA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,NW,120,13,Commercial Core,Waterfront,,Paid Parking,122.33904224,47.60556775
32053,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,W,120,8,Capitol Hill,South,,Restricted Parking Zone,122.32458536,47.61580362
31542,ALDER ST BETWEEN TERRY AVE AND BROADWAY,SE,120,6,First Hill,,,Restricted Parking Zone,122.32117725,47.60402508
80730,SENECA ST BETWEEN WESTERN AVE AND POST AVE,SE,120,3,Commercial Core,Waterfront,,Paid Parking,122.33831778,47.60572997
10797,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,120,4,South Lake Union,South,,Paid Parking,122.33364073,47.62205537
3081,20TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,W,240,3,Ballard,Edge,,Paid Parking,122.38222168,47.66906278
13213,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,W,120,14,University District,Core,,Paid Parking,122.31328189,47.65902464
31517,ALASKAN E RDWY WAY S BETWEEN S MAIN ST AND S JACKSON ST,W,120,21,Pioneer Square,Edge,,Paid Parking,122.33563516,47.59961708
11133,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,N,600,7,Uptown Triangle,,,Paid Parking,122.34817375,47.61980447
17618,NE 71ST ST BETWEEN WOODLAWN AVE NE AND 5TH AVE NE,S,120,11,Green Lake,,,Paid Parking,122.32369528,47.6799006
34306,MARION ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,6,First Hill,,,Paid Parking,122.32500871,47.60835777
51470,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,120,6,Commercial Core,Financial,,Paid Parking,122.33182648,47.60505018
33745,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,N,120,9,South Lake Union,South,,Paid Parking,122.33104118,47.61973548
12541,REPUBLICAN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,120,5,South Lake Union,South,,Paid Parking,122.33778176,47.62326711
80185,PIKE ST BETWEEN BOREN AVE AND MELROSE AVE,NW,120,3,Pike-Pine,,,Paid Parking,122.32836673,47.6137818
24417,11TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,W,240,29,Capitol Hill,South,,Paid Parking,122.31831508,47.61813722
32461,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,NW,120,7,Pioneer Square,Core,,Paid Parking,122.33374264,47.6028645
2921,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,120,14,Pioneer Square,Core,,Paid Parking,122.33169823,47.60045072
37133,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,N,120,11,Pike-Pine,,,Paid Parking,122.32275387,47.61413994
39330,NE 41ST ST BETWEEN 11TH AVE NE AND 12TH AVE NE,S,240,8,University District,Edge,,Paid Parking,122.31611823,47.65680039
35889,VALLEY ST BETWEEN MINOR AVE N AND YALE AVE N,N,600,11,South Lake Union,North,,Paid Parking,122.33168043,47.62602813
56977,MARION ST BETWEEN 3RD AVE AND 4TH AVE,NW,120,8,Commercial Core,Financial,,Paid Parking,122.33283389,47.6052007
14954,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,S,120,5,Pike-Pine,,,Paid Parking,122.31876337,47.612867
57518,PIKE ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,4,Pike-Pine,,,Paid Parking,122.32941032,47.61316149
33005,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,W,120,14,South Lake Union,South,,Paid Parking,122.32926393,47.62021914
34938,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,120,10,Uptown,Core,,Paid Parking,122.35662951,47.62391452
24058,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,E,240,3,Uptown,Edge,,Paid Parking,122.35536309,47.61918751
58633,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,NW,120,9,Belltown,South,,Paid Parking,122.34292648,47.61091614
58086,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SE,120,4,First Hill,,,Paid Parking,122.32580847,47.61096366
25709,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,3,Belltown,South,,Paid Parking,122.34502716,47.61356031
13345,WALL ST BETWEEN 1ST AVE AND 2ND AVE,NW,240,9,Belltown,North,,Paid Parking,122.34837145,47.61507348
11129,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,N,240,8,Uptown,Edge,,Paid Parking,122.35347951,47.61982967
77122,BELL ST BETWEEN 5TH AVE AND 6TH AVE,SE,120,9,Belltown,South,,Paid Parking,122.34254594,47.61635447
69282,11TH AVE BETWEEN E UNION ST AND E PIKE ST,E,120,3,Pike-Pine,,,Paid Parking,122.31800603,47.6135165
53142,6TH AVE N BETWEEN HARRISON ST AND 6TH AV N SR99 ON RP,E,600,12,Uptown Triangle,,,Paid Parking,122.34487103,47.62260909
9461,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,W,120,12,Capitol Hill,South,,Paid Parking,122.32092724,47.61694964
76622,ALASKAN WAY BETWEEN VIRGINIA ST AND LENORA ST,NE,120,7,Belltown,South,,Paid Parking,122.34549519,47.60963243
87282,NW VERNON PL BETWEEN LEARY AVE NW AND BALLARD AVE NW,SE,240,6,Ballard,Edge,,Paid Parking,122.38276599,47.66656144
77221,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,6,Belltown,South,,Paid Parking,122.34223441,47.61500119
51477,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,120,7,Commercial Core,Retail,,Paid Parking,122.33464066,47.60781481
34477,MINOR AVE BETWEEN CHERRY ST AND COLUMBIA ST,SW,120,10,First Hill,,,Paid Parking,122.32248356,47.6080066
80597,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,W,240,4,Roosevelt,,,Paid Parking,122.31744955,47.6762023
88634,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,120,8,Chinatown/ID,Core,,Paid Parking,122.32570336,47.59829528
36646,EAST GREEN LAKE DR N BETWEEN NE RAVENNA EB BV AND NE 72ND ST,E,120,5,Green Lake,,,Paid Parking,122.32564913,47.68003328
75153,5TH AVE BETWEEN MADISON ST AND SPRING ST,SW,120,5,Commercial Core,Financial,,Paid Parking,122.33220159,47.60687895
57350,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,120,4,Pioneer Square,Core,,Paid Parking,122.33278201,47.60129281
35794,UNION ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,4,Commercial Core,Retail,,Paid Parking,122.33737977,47.60848168
79578,MADISON ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,9,First Hill,,,Paid Parking,122.32566552,47.60904037
87254,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,S,120,4,Ballard,Core,,Paid Parking,122.38262305,47.66859405
54733,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,W,120,11,Capitol Hill,North,,Paid Parking,122.32100027,47.62152987
35202,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,120,7,South Lake Union,South,,Paid Parking,122.33110643,47.62305276
77225,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,7,Belltown,South,,Paid Parking,122.34138494,47.61566637
117879,NE BOAT ST BETWEEN NE PACIFIC ST AND NE BOAT WR ST,E,120,5,University District,Core,,Paid Parking,122.31740828,47.65343638
55030,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,SE,120,7,First Hill,,,Paid Parking,122.32435775,47.60764057
12282,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,E,240,13,Uptown,Edge,,Paid Parking,122.35665021,47.61918294
8102,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,E,120,8,Chinatown/ID,Edge,,Paid Parking,122.32628696,47.59627028
13445,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,W,240,12,Uptown,Edge,,Paid Parking,122.35422373,47.61918743
34877,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,W,600,9,South Lake Union,South,,Paid Parking,122.33180157,47.62024096
34501,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,600,7,South Lake Union,South,,Paid Parking,122.33308446,47.62023889
37174,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,120,3,Pike-Pine,,,Paid Parking,122.32587891,47.61514809
72330,3RD AVE BETWEEN CEDAR ST AND CLAY ST,NE,240,8,Belltown,North,,Paid Parking,122.34929965,47.61747412
1578,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,E,120,7,12th Avenue,,,Paid Parking,122.31667425,47.60982856
1217,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,120,9,Pioneer Square,Core,,Paid Parking,122.33428859,47.60047073
8005,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,240,8,Denny Triangle,North,,Paid Parking,122.34032614,47.6154538
76717,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,600,4,South Lake Union,North,,Paid Parking,122.34165854,47.62720457
43946,S WELLER ST BETWEEN 8TH AVE S AND DEAD END,S,120,5,Chinatown/ID,Edge,,Paid Parking,122.32201036,47.59743922
8622,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,NE,240,1,Denny Triangle,North,,Paid Parking,122.33879349,47.61827352
34301,MARION ST BETWEEN POST AVE AND 1ST AVE,NW,120,5,Commercial Core,Waterfront,,Paid Parking,122.33597232,47.60388843
85381,NE 72ND ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,N,120,8,Green Lake,,,Paid Parking,122.32527084,47.68045657
55474,ELLIOTT AVE BETWEEN LENORA ST AND BLANCHARD ST,S,120,6,Belltown,South,,Paid Parking,122.34575092,47.61135286
59950,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,S,120,3,Pike-Pine,,,Paid Parking,122.32586829,47.6140181
80945,SUMMIT AVE BETWEEN SPRING ST AND SENECA ST,SW,120,8,First Hill,,,Restricted Parking Zone,122.32397401,47.61130695
54074,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,S,600,9,South Lake Union,North,,Paid Parking,122.33162869,47.62680437
39338,NE 41ST ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,S,120,6,University District,Core,,Paid Parking,122.31264522,47.65677165
13546,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,E,120,7,Denny Triangle,South,,Paid Parking,122.33753687,47.61439763
1041,1ST AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,240,3,Uptown,Edge,,Paid Parking,122.35550455,47.62268904
79033,JOHN ST BETWEEN MINOR AVE N AND PONTIUS E AVE N,N,120,6,South Lake Union,South,,Restricted Parking Zone,122.33257278,47.61973707
136041,4TH AVE BETWEEN UNION ST AND PIKE ST,SW,120,10,Commercial Core,Retail,,Paid Parking,122.33632481,47.60967604
31302,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,240,6,Denny Triangle,North,,Paid Parking,122.33766765,47.61759839
79786,MERCER ST BETWEEN MINOR AVE N AND PONTIUS AVE N,S,120,6,South Lake Union,South,,Restricted Parking Zone,122.33237992,47.62421002
36102,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,120,4,Commercial Core,Waterfront,,Paid Parking,122.3389263,47.60605889
58802,WESTERN AVE BETWEEN SPRING ST AND SENECA ST,NE,120,5,Commercial Core,Waterfront,,Paid Parking,122.33823893,47.60533893
58198,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,SE,120,6,First Hill,,,Restricted Parking Zone,122.32407916,47.61069711
35825,UNIVERSITY ST BETWEEN TERRY AVE AND BOREN AVE,NW,120,7,First Hill,,,Restricted Parking Zone,122.32769663,47.6112925
83242,N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,S,120,11,Fremont,,,Paid Parking,122.35054548,47.65135825
12238,POST AVE BETWEEN YESLER WAY AND COLUMBIA ST,NE,120,6,Pioneer Square,Edge,,Paid Parking,122.33493291,47.60244125
33990,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,4,Belltown,South,,Paid Parking,122.34083495,47.6141247
32426,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,SE,240,6,Belltown,North,,Paid Parking,122.35096316,47.61541688
76430,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,120,7,South Lake Union,South,,Paid Parking,122.33968445,47.62029437
79570,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,SE,120,7,Commercial Core,Financial,,Paid Parking,122.33230366,47.60627351
13302,VIRGINIA ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,7,Belltown,South,,Paid Parking,122.34208214,47.61138668
13789,YALE AVE N BETWEEN STEWART ST AND JOHN ST,W,120,10,South Lake Union,South,,Paid Parking,122.33048815,47.61922926
77986,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,E,120,11,South Lake Union,North,,Paid Parking,122.3422055,47.62844527
69082,1ST AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,120,11,Pioneer Square,Core,,Paid Parking,122.33407705,47.59962434
24034,1ST AVE BETWEEN SPRING ST AND SENECA ST,NE,120,9,Commercial Core,Waterfront,,Paid Parking,122.33712798,47.60580256
78073,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,W,120,9,South Lake Union,South,,Restricted Parking Zone,122.32928164,47.62369838
25702,2ND AVE BETWEEN UNION ST AND PIKE ST,NE,120,5,Commercial Core,Retail,,Paid Parking,122.33833227,47.60881681
87253,NW MARKET ST BETWEEN 20TH AVE NW AND RUSSELL AVE NW,N,120,3,Ballard,Core,,Paid Parking,122.38264895,47.66875856
70745,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,120,4,Belltown,South,,Paid Parking,122.34247907,47.61204799
76357,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,W,120,7,Chinatown/ID,Edge,,Paid Parking,122.32257506,47.59708557
9478,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,E,120,5,Capitol Hill,North,,Paid Parking,122.32083146,47.62464606
81481,WESTERN AVE BETWEEN BLANCHARD ST AND BELL ST,SW,120,19,Belltown,South,,Paid Parking,122.34679293,47.61226938
13125,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,N,240,7,Uptown,Edge,,Paid Parking,122.35350218,47.62100287
51473,4TH AVE BETWEEN MADISON ST AND SPRING ST,SW,120,8,Commercial Core,Financial,,Paid Parking,122.33336524,47.60639351
42962,S JACKSON ST BETWEEN MAYNARD AVE S AND 7TH AVE S,S,120,2,Chinatown/ID,Edge,,Paid Parking,122.32442919,47.59910748
32026,BELL ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,2,Belltown,South,,Paid Parking,122.34425708,47.61501529
9462,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,E,120,5,Capitol Hill,South,,Paid Parking,122.32072453,47.61695112
35682,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,NE,240,19,Ballard,Edge,,Paid Parking,122.38076096,47.66793637
6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,240,8,Belltown,North,,Paid Parking,122.3476597,47.61746189
1821,13TH AVE BETWEEN E PIKE ST AND E PINE ST,W,120,10,Pike-Pine,,,Paid Parking,122.31559256,47.6147267
3337,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,W,240,8,Ballard,Edge,,Paid Parking,122.38482847,47.66717275
8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,120,12,Denny Triangle,South,,Paid Parking,122.33478081,47.61448278
58489,UNIVERSITY ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,NW,120,2,Commercial Core,Waterfront,,Paid Parking,122.33974212,47.6062271
7998,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,NE,120,5,Denny Triangle,South,,Paid Parking,122.33800086,47.61430793
57874,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,120,8,South Lake Union,South,,Restricted Parking Zone,122.32979127,47.62308945
77618,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,SE,120,8,First Hill,,,Paid Parking,122.327653,47.60626271
14949,E UNION ST BETWEEN SENECA ST AND BROADWAY,N,120,4,Pike-Pine,,,Paid Parking,122.3213099,47.61304161
82222,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,SE,120,10,Pike-Pine,,,Paid Parking,122.31489685,47.61353252
12034,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY,E,30,7,Pioneer Square,Edge,,Paid Parking,122.33311897,47.59388824
33734,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,SE,120,10,Pioneer Square,Core,,Paid Parking,122.33190037,47.60249629
94421,PIKE NR ST BETWEEN ELLIOTT AVE AND ELLIOTT ER AVE,NW,240,7,Commercial Core,Waterfront,,Paid Parking,122.34234072,47.60834819
9354,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,SE,120,4,Belltown,South,,Paid Parking,122.3446913,47.61292255
10054,DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,120,5,South Lake Union,South,,Paid Parking,122.34221647,47.62263094
77613,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,NW,120,5,Commercial Core,Financial,,Paid Parking,122.3299804,47.60541497
7398,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,E,120,6,Chinatown/ID,Edge,,Paid Parking,122.32758192,47.59670172
76034,7TH AVE BETWEEN JAMES ST AND CHERRY ST,NE,120,5,First Hill,,,Restricted Parking Zone,122.32722382,47.6050118
30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,120,6,Denny Triangle,South,,Paid Parking,122.33560622,47.61399229
11106,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,SE,120,9,Pioneer Square,Core,,Paid Parking,122.33299949,47.60202939
80177,PIKE ST BETWEEN ELLIOTT AVE AND ELLIOTT ER AVE,NW,240,8,Commercial Core,Waterfront,,Paid Parking,122.34217738,47.60818179
27398,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,E,120,3,Pioneer Square,Edge,,Paid Parking,122.33020511,47.60041807
14601,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,NE,600,3,South Lake Union,North,,Paid Parking,122.32724705,47.63047675
35198,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,S,120,4,South Lake Union,South,,Paid Parking,122.33653521,47.62313632
13097,TERRY AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,240,12,Denny Triangle,North,,Paid Parking,122.33429967,47.61662973
76718,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,S,600,8,South Lake Union,North,,Paid Parking,122.3416596,47.6270675
55377,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,120,3,South Lake Union,South,,Paid Parking,122.34251847,47.62379307
14674,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,120,7,Pike-Pine,,,Paid Parking,122.32394016,47.61403153
53129,6TH AVE BETWEEN BELL ST AND BATTERY ST,SW,240,9,Denny Triangle,North,,Paid Parking,122.34293648,47.61700881
36093,WESTERN AVE BETWEEN YESLER WAY AND COLUMBIA ST,SW,120,7,Pioneer Square,Edge,,Paid Parking,122.33573611,47.60231142
11778,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,600,6,South Lake Union,South,,Paid Parking,122.33783456,47.62446799
1010,1ST AVE BETWEEN MADISON ST AND SPRING ST,NE,120,5,Commercial Core,Waterfront,,Paid Parking,122.33644748,47.6051007
54722,BROADWAY BETWEEN HARVARD AVE AND E UNION ST,E,120,7,First Hill,,,Paid Parking,122.32063959,47.6121046
35750,THOMAS ST BETWEEN MINOR AVE N AND PONTIUS AVE N,S,120,4,South Lake Union,South,,Restricted Parking Zone,122.33231236,47.62075516
34881,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,W,600,12,South Lake Union,South,,Paid Parking,122.33182921,47.62139227
25042,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,240,16,University District,Edge,,Paid Parking,122.3118412,47.66219373
58225,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,NW,240,7,Denny Triangle,North,,Paid Parking,122.3323523,47.61732776
41722,NW MARKET ST BETWEEN LEARY AVE NW AND BALLARD AVE NW,S,120,2,Ballard,Core,,Paid Parking,122.38543758,47.66859682
11665,MARION ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,9,Commercial Core,Financial,,Paid Parking,122.33170659,47.60567221
94611,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,SE,120,27,South Lake Union,North,,Paid Parking,122.33167587,47.62831225
7397,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,W,120,10,Chinatown/ID,Edge,,Paid Parking,122.32777643,47.59669256
32018,BELL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,120,6,Belltown,South,,Paid Parking,122.34769758,47.6123506
9146,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,240,7,Belltown,North,,Paid Parking,122.34900092,47.61311777
69089,10TH AVE BETWEEN E SENECA ST AND E UNION ST,W,240,16,Pike-Pine,,,Paid Parking,122.31950293,47.6125547
34214,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,SE,120,14,Commercial Core,Financial,,Paid Parking,122.33341762,47.60580762
28949,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,120,10,Commercial Core,Retail,,Paid Parking,122.33544037,47.60867286
7265,5TH AVE BETWEEN TAYLOR AVE AND DENNY WAY,SW,240,8,Belltown,North,,Paid Parking,122.34704539,47.61827711
54734,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,E,120,9,Capitol Hill,North,,Paid Parking,122.32078533,47.6215287
58833,WESTLAKE AVE N BETWEEN THOMAS ST AND HARRISON ST,W,120,5,South Lake Union,South,,Paid Parking,122.33857409,47.62145672
8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,240,4,Denny Triangle,North,,Paid Parking,122.33514821,47.61596122
33517,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,N,120,6,South Lake Union,South,,Restricted Parking Zone,122.3323618,47.62203391
80001,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,W,120,7,Pioneer Square,Edge,,Paid Parking,122.33338994,47.59675354
35417,SENECA ST BETWEEN 2ND AVE AND 3RD AVE,NW,120,6,Commercial Core,Retail,,Paid Parking,122.33590565,47.60688102
30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,120,4,Denny Triangle,South,,Paid Parking,122.33655818,47.61340849
57193,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,SW,240,8,Denny Triangle,North,,Paid Parking,122.33125717,47.61717718
56246,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,E,120,12,First Hill,,,Restricted Parking Zone,122.32995858,47.6121682
34837,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,NW,120,4,Commercial Core,Retail,,Paid Parking,122.33621419,47.61050049
56345,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,N,600,7,Uptown Triangle,,,Paid Parking,122.34565175,47.61981452
10801,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,N,120,5,South Lake Union,South,,Paid Parking,122.33109893,47.62203842
34489,MINOR AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,240,11,Denny Triangle,North,,Paid Parking,122.33256888,47.6179534
11134,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,S,240,2,Uptown Triangle,,,Paid Parking,122.34825757,47.61967866
14397,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,NW,120,3,Pike-Pine,,,Paid Parking,122.31898868,47.61199446
69277,11TH AVE BETWEEN E MADISON ST AND E UNION ST,W,120,3,Pike-Pine,,,Paid Parking,122.31820872,47.61259197
1278,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,E,240,11,Uptown,Edge,,Paid Parking,122.35796715,47.6214913
43914,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1,S,120,7,Chinatown/ID,Edge,,Paid Parking,122.32566813,47.60079834
